"site_id","date","male","females","nymphs","larva","litter_depth","canopy_cover","soil_humidity","waypoint_number","latitude","longitude","province","region","site_name","other_species","tick_total","tick_presence","tick_density"
"OG8",2021-06-23,0,0,0,0,0,35.52,40,490,45.3894996643066,-75.5490036010742,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,3,33.44,10,498,45.388500213623,-75.5474014282227,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,1,90.64,10,506,45.388500213623,-75.5453033447266,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,1,76.08,10,514,45.3883018493652,-75.5429000854492,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,1,84.4,50,50,45.3905982971191,-75.5503005981445,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,0,70.88,50,58,45.3895988464355,-75.5490036010742,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,2,85.44,15,66,45.388500213623,-75.5474014282227,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,2,90.64,15,74,45.388500213623,-75.5453033447266,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2021-06-23,0,0,0,0,0,65.68,20,82,45.3883018493652,-75.5429992675781,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG9",2021-06-23,0,0,0,0,1,85.44,70,441,45.4623985290527,-75.6278991699219,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,1,68.8,30,449,45.4622001647949,-75.6303024291992,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,0,87.52,50,457,45.4630012512207,-75.6317977905273,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,0.5,89.6,70,465,45.4631996154785,-75.6293029785156,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,2,88.56,65,473,45.4627990722656,-75.6277008056641,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,1.5,75.04,60,9,45.4625015258789,-75.6278991699219,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,0.5,59.44,35,17,45.4622001647949,-75.6302032470703,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,0,0,0,72.96,60,25,45.4630012512207,-75.6316986083984,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"OG9",2021-06-23,0,0,1,0,1,78.16,70,33,45.4631004333496,-75.6295013427734,"Ontario","Ottawa-Gatineau","Beacon Hill",,1,1,0.005
"OG9",2021-06-23,0,0,0,0,0.25,75.04,30,41,45.4627990722656,-75.6277008056641,"Ontario","Ottawa-Gatineau","Beacon Hill",,0,0,0
"KG1",2022-06-20,1,,,,0,84.4,2,8,44.8669013977051,-77.0243988037109,"ON","Kingston","Kashwakamak Lake",,1,1,0.005
"KG1",2022-06-20,,,,,1.5,80.2,2,16,44.8671989440918,-77.0226974487305,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,51.1,3,24,44.8675003051758,-77.0210037231445,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,79.2,3,32,44.8676986694336,-77.0193023681641,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,73,3,40,44.8683013916016,-77.0175018310547,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,0,75,30,48,44.8669013977051,-77.0244979858398,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,94.8,10,56,44.8671989440918,-77.0225982666016,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,97.9,10,64,44.8675994873047,-77.0205001831055,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,0,77.1,10,72,44.8680000305176,-77.0184020996094,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG1",2022-06-20,,,,,1,89.6,10,80,44.8689002990723,-77.015998840332,"ON","Kingston","Kashwakamak Lake",,0,0,0
"KG2",2022-06-19,,,1,,1,100,20,8,44.2807998657227,-76.3318023681641,"ON","Kingston","Channelview Park",,1,1,0.005
"KG2",2022-06-19,1,,3,,2,100,30,16,44.2803001403809,-76.3329010009766,"ON","Kingston","Channelview Park",,4,1,0.02
"KG2",2022-06-19,1,,1,,1,100,15,24,44.280101776123,-76.3347015380859,"ON","Kingston","Channelview Park",,2,1,0.01
"KG2",2022-06-19,1,,3,,3,100,20,32,44.2804985046387,-76.334602355957,"ON","Kingston","Channelview Park",,4,1,0.02
"KG2",2022-06-19,1,,1,,2,100,15,40,44.2806015014648,-76.3326034545898,"ON","Kingston","Channelview Park",,2,1,0.01
"KG2",2022-06-19,1,,,,0,79.2,7,48,44.2811012268066,-76.3314971923828,"ON","Kingston","Channelview Park",,1,1,0.005
"KG2",2022-06-19,,,,,0.5,0,3,56,44.2817993164062,-76.3336029052734,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2022-06-19,,,,,0.5,0,4,64,44.282901763916,-76.3314971923828,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2022-06-19,,,,,0,91.7,9,72,44.2812004089355,-76.3304977416992,"ON","Kingston","Channelview Park",,0,0,0
"KG2",2022-06-19,,,,,0,83.4,2,80,44.2820014953613,-76.3287963867188,"ON","Kingston","Channelview Park",,0,0,0
"KG3",2022-06-19,2,,11,,0,56,10,8,44.2855987548828,-76.5103988647461,"ON","Kingston","Little Cataraqui Creek",,13,1,0.065
"KG3",2022-06-19,,,6,,0,63,10,16,44.2868003845215,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,6,1,0.03
"KG3",2022-06-19,,,3,,0,20,10,24,44.288200378418,-76.5105972290039,"ON","Kingston","Little Cataraqui Creek",,3,1,0.015
"KG3",2022-06-19,,,,,0,40,10,32,44.2896003723145,-76.5101013183594,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG3",2022-06-19,1,,1,,0,60,10,40,44.2868995666504,-76.5094985961914,"ON","Kingston","Little Cataraqui Creek",,2,1,0.01
"KG3",2022-06-19,,,,,0,87.5,10,48,44.2858009338379,-76.5109024047852,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG3",2022-06-19,,,5,,0,78.1,10,56,44.2873992919922,-76.511100769043,"ON","Kingston","Little Cataraqui Creek",,5,1,0.025
"KG3",2022-06-19,,,4,,0,0,20,64,44.2890014648438,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,4,1,0.02
"KG3",2022-06-19,,,,,1,0,20,72,44.2873992919922,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG3",2022-06-19,,,,,1,0,10,80,44.285400390625,-76.5098037719727,"ON","Kingston","Little Cataraqui Creek",,0,0,0
"KG4",2022-06-20,1,,10,,3,100,30,8,44.5685005187988,-76.323600769043,"ON","Kingston","Lake Opinicon (QUBS)",,11,1,0.055
"KG4",2022-06-20,,,8,,2,100,20,16,44.5691986083984,-76.3218994140625,"ON","Kingston","Lake Opinicon (QUBS)",,8,1,0.04
"KG4",2022-06-20,,,6,,1,100,20,24,44.567699432373,-76.3225021362305,"ON","Kingston","Lake Opinicon (QUBS)",,6,1,0.03
"KG4",2022-06-20,,,,,2,0,15,32,44.5667991638184,-76.3239974975586,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2022-06-20,,,,,2,10,20,40,44.567798614502,-76.3249969482422,"ON","Kingston","Lake Opinicon (QUBS)",,0,0,0
"KG4",2022-06-20,,,3,1,2,0,20,48,44.5662002563477,-76.3262023925781,"ON","Kingston","Lake Opinicon (QUBS)",,4,1,0.02
"KG4",2022-06-20,1,,2,,3,0,10,56,44.5672988891602,-76.3251037597656,"ON","Kingston","Lake Opinicon (QUBS)",,3,1,0.015
"KG4",2022-06-20,1,,5,,2,0,90,64,44.5671005249023,-76.3255996704102,"ON","Kingston","Lake Opinicon (QUBS)",,6,1,0.03
"KG4",2022-06-20,,,6,,1,0,50,72,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,6,1,0.03
"KG4",2022-06-20,,,5,,3,0,30,80,44.5671997070312,-76.3256988525391,"ON","Kingston","Lake Opinicon (QUBS)",,5,1,0.025
"KG5",2022-06-20,,,2,,1,96,15,8,44.4715995788574,-76.4935989379883,"ON","Kingston","Perth Road",,2,1,0.01
"KG5",2022-06-20,1,,4,,0,100,20,16,44.4706001281738,-76.4960021972656,"ON","Kingston","Perth Road",,5,1,0.025
"KG5",2022-06-20,1,1,3,,0,100,10,24,44.469799041748,-76.4989013671875,"ON","Kingston","Perth Road",,5,1,0.025
"KG5",2022-06-20,1,,7,,2,82,30,32,44.4691009521484,-76.5024032592773,"ON","Kingston","Perth Road",,8,1,0.04
"KG5",2022-06-20,1,1,2,,0,90,10,40,44.4682006835937,-76.5043029785156,"ON","Kingston","Perth Road",,4,1,0.02
"KG5",2022-06-20,1,1,,,1,94.8,30,48,44.4715995788574,-76.4935989379883,"ON","Kingston","Perth Road",,2,1,0.01
"KG5",2022-06-20,,,,,1,96.9,40,56,44.4706001281738,-76.4957962036133,"ON","Kingston","Perth Road",,0,0,0
"KG5",2022-06-20,,,,,2,0,20,64,44.469898223877,-76.4983978271484,"ON","Kingston","Perth Road",,0,0,0
"KG5",2022-06-20,,,3,,2,0,20,72,44.4692993164062,-76.5017013549805,"ON","Kingston","Perth Road",,3,1,0.015
"KG5",2022-06-20,,,4,,1,0,20,80,44.4684982299805,-76.5037994384766,"ON","Kingston","Perth Road",,4,1,0.02
"KG8",2022-06-20,,,2,,0,52,10,8,44.2164001464844,-76.6946029663086,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2022-06-20,,,2,,0,54,15,16,44.2168998718262,-76.6970977783203,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2022-06-20,,,4,,2,81,20,24,44.2187004089355,-76.6968002319336,"ON","Kingston","Parrot’s Bay",,4,1,0.02
"KG8",2022-06-20,,,3,,3,100,25,32,44.2202987670898,-76.6955032348633,"ON","Kingston","Parrot’s Bay",,3,1,0.015
"KG8",2022-06-20,,,,,1,94,15,40,44.2220001220703,-76.6956024169922,"ON","Kingston","Parrot’s Bay",,0,0,0
"KG8",2022-06-20,,,,,0,97.9,40,48,44.2164993286133,-76.6947021484375,"ON","Kingston","Parrot’s Bay",,0,0,0
"KG8",2022-06-20,,1,1,,0,96.9,20,56,44.2169990539551,-76.6970977783203,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2022-06-20,,,2,,0,75,0,64,44.2187995910645,-76.6967010498047,"ON","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2022-06-20,,,,,3,0,20,72,44.2205009460449,-76.6952972412109,"ON","Kingston","Parrot’s Bay",,0,0,0
"KG8",2022-06-20,,,6,,1,87.5,40,80,44.2221984863281,-76.6959991455078,"ON","Kingston","Parrot’s Bay",,6,1,0.03
"KG9",2022-06-20,,1,3,,0,43,10,8,44.1370010375977,-76.7976989746094,"ON","Kingston","Amherst Island",,4,1,0.02
"KG9",2022-06-20,1,,2,,0,30,10,16,44.1355018615723,-76.7962036132812,"ON","Kingston","Amherst Island",,3,1,0.015
"KG9",2022-06-20,,,1,,0,92,20,24,44.1338005065918,-76.7947006225586,"ON","Kingston","Amherst Island",,1,1,0.005
"KG9",2022-06-20,,,1,,2,100,20,32,44.1320991516113,-76.7931976318359,"ON","Kingston","Amherst Island",,1,1,0.005
"KG9",2022-06-20,2,,14,,5,100,30,40,44.1301002502441,-76.7939987182617,"ON","Kingston","Amherst Island",,16,1,0.08
"KG9",2022-06-20,,,2,,2,0,20,48,44.1367988586426,-76.7975006103516,"ON","Kingston","Amherst Island",,2,1,0.01
"KG9",2022-06-20,,2,,,1,0,20,56,44.1351013183594,-76.7957992553711,"ON","Kingston","Amherst Island",,2,1,0.01
"KG9",2022-06-20,1,1,1,,1,0,40,64,44.13330078125,-76.7941970825195,"ON","Kingston","Amherst Island",,3,1,0.015
"KG9",2022-06-20,,,1,,0,97.9,10,72,44.1313018798828,-76.7929992675781,"ON","Kingston","Amherst Island",,1,1,0.005
"KG9",2022-06-20,,,1,,0,75,10,80,44.1292991638184,-76.7925033569336,"ON","Kingston","Amherst Island",,1,1,0.005
"KG10",2022-06-20,,,,,0,0.2,4,8,44.1231002807617,-76.4495010375977,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,0,0.2,0,16,44.1217994689941,-76.4481964111328,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,0,89.6,3,24,44.1206016540527,-76.4470977783203,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,1,,,,0.5,51.1,2,32,44.1192016601562,-76.4477005004883,"ON","Kingston","Wolfe Island",,1,1,0.005
"KG10",2022-06-20,,,,,1,90.6,10,40,44.1184005737305,-76.4495010375977,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,1,0,3,48,44.1228981018066,-76.4494018554688,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,1,99,3,56,44.1213989257812,-76.4478988647461,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,1,0,2,64,44.1195983886719,-76.4475021362305,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,2,0,3,72,44.1180000305176,-76.4497985839844,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-20,,,,,1,0,3,80,44.1162986755371,-76.4503021240234,"ON","Kingston","Wolfe Island",,0,0,0
"KG10",2022-06-19,,,,,4,56,30,8,44.2333984375,-76.4520034790039,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2022-06-19,2,,1,,0,90,10,16,44.2322998046875,-76.4535980224609,"ON","Kingston","Arrowhead Beach Park",,3,1,0.015
"KG11",2022-06-19,,,1,,0,86,10,24,44.2313995361328,-76.4550018310547,"ON","Kingston","Arrowhead Beach Park",,1,1,0.005
"KG11",2022-06-19,,1,2,,0,64,10,32,44.2318000793457,-76.4543991088867,"ON","Kingston","Arrowhead Beach Park",,3,1,0.015
"KG11",2022-06-19,,,,,0,100,10,40,44.2327003479004,-76.4527969360352,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2022-06-19,,,,,0,97.9,20,48,44.2336006164551,-76.4524002075195,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2022-06-19,,,,,2,99,70,56,44.2324981689453,-76.4533004760742,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2022-06-19,,1,,,1,0,30,64,44.2313003540039,-76.4552001953125,"ON","Kingston","Arrowhead Beach Park",,1,1,0.005
"KG11",2022-06-19,,,,,2,0,10,72,44.2304000854492,-76.4572982788086,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG11",2022-06-19,,,,,2,0,10,80,44.2295989990234,-76.4580993652344,"ON","Kingston","Arrowhead Beach Park",,0,0,0
"KG14",2022-06-19,,,,,2,70,10,8,44.223201751709,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,1,54,10,16,44.2244987487793,-76.5385971069336,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,3,82,10,24,44.2261009216309,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,0,63,10,32,44.2279014587402,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,1,56,10,40,44.2299995422363,-76.5378036499023,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,2,0,20,48,44.2235984802246,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,1,0,20,56,44.225700378418,-76.5380020141602,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,0,75,10,64,44.2276992797852,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,0,81.3,50,72,44.2289009094238,-76.5382995605469,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"KG14",2022-06-19,,,,,0,85.4,10,80,44.2282981872559,-76.5376968383789,"ON","Kingston","Marshlands Conservation Area",,0,0,0
"OG1",2022-06-24,,,,,0,0.2,7.5,8,45.3809013366699,-75.8121032714844,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0.5,10.6,8,16,45.3818016052246,-75.8137969970703,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,44.9,5,24,45.3827018737793,-75.8154983520508,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,7.4,10,32,45.3838996887207,-75.8165969848633,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,49,8.5,40,45.3842010498047,-75.818603515625,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,53.2,8.5,48,45.3838996887207,-75.8167037963867,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,21,9.5,56,45.3827018737793,-75.8154983520508,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,56.3,10,64,45.3818016052246,-75.8137969970703,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,54.2,6,72,45.3809013366699,-75.8121032714844,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2022-06-24,,,,,0,59.4,10,80,45.380298614502,-75.8099975585938,"ON-QC","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG2",2022-06-24,,,,,0,91.7,5,8,45.4258003234863,-75.7540969848633,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,0,29.3,6,16,45.4268989562988,-75.7530975341797,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,1.5,97.9,4,24,45.4275016784668,-75.7510986328125,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,0,28.2,2,32,45.4268989562988,-75.7530975341797,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,1.5,79.2,7.5,40,45.4276008605957,-75.753303527832,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,2,82.3,8,48,45.4289016723633,-75.7525024414062,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,1,,2.5,64.6,8.5,56,45.4273986816406,-75.753303527832,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,1,1,0.005
"OG2",2022-06-24,,,,,0,21,4,64,45.4268989562988,-75.7537994384766,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,0,28.2,4,72,45.4254989624023,-75.7539978027344,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG2",2022-06-24,,,,,0,25.1,7,80,45.4244003295898,-75.7539978027344,"ON-QC","Ottawa-Gatineau","Saint Dominique Park",,0,0,0
"OG3",2022-06-27,,,,,0.5,47,1,8,45.5069007873535,-75.8159027099609,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,0,54.2,2,16,45.5080986022949,-75.8162994384766,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,2,100,2,24,45.5094985961914,-75.8175964355469,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,1,,,,1,100,1,32,45.5102005004883,-75.815803527832,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,1,1,0.005
"OG3",2022-06-27,,,,,5,97.9,2,40,45.5102996826172,-75.8135986328125,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,4,0,3,48,45.5070991516113,-75.8159027099609,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,1,89.6,3,56,45.5082015991211,-75.8165969848633,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,2,0,5,64,45.5097999572754,-75.8175964355469,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,3,0,5,72,45.5102996826172,-75.8153991699219,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG3",2022-06-27,,,,,2,0,6,80,45.5099983215332,-75.8135986328125,"ON-QC","Ottawa-Gatineau","Gatineau Park secteur Chelsea",,0,0,0
"OG4",2022-06-20,,1,,,1,100,2,8,45.3675003051758,-75.7972030639648,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,1,1,0.005
"OG4",2022-06-20,,,,,2,93.8,2,16,45.3680992126465,-75.7956008911133,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,3,100,2,24,45.3684997558594,-75.7938003540039,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,1,100,2,32,45.3695983886719,-75.7918014526367,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,0,90.6,2,40,45.3704986572266,-75.7931976318359,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,1,,,1,100,3,48,45.3675003051758,-75.7972030639648,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,1,1,0.005
"OG4",2022-06-20,,,,,2,93.8,2,56,45.3680992126465,-75.7956008911133,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,3,100,3,64,45.3684997558594,-75.7936019897461,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,1,100,2,72,45.3695983886719,-75.7917022705078,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2022-06-20,,,,,0,90.6,2,80,45.3704986572266,-75.7931976318359,"ON-QC","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG5",2022-06-23,,3,,,1,100,3,8,45.3440017700195,-75.9461975097656,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,3,1,0.015
"OG5",2022-06-23,,,,,0,100,9,16,45.3432006835938,-75.9440994262695,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG5",2022-06-23,,,6,,5,100,8,24,45.3418998718262,-75.9438018798828,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,6,1,0.03
"OG5",2022-06-23,2,,,,3,100,4,32,45.3401985168457,-75.9427032470703,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2022-06-23,,,,,3,100,3,40,45.3386993408203,-75.9425964355469,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG5",2022-06-23,,1,1,,2,92.7,5,48,45.344898223877,-75.9471969604492,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2022-06-23,1,,,,5,100,2.5,56,45.3440017700195,-75.9456024169922,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,1,1,0.005
"OG5",2022-06-23,,,,,1,100,2,64,45.3434982299805,-75.9450988769531,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG5",2022-06-23,,,1,,2,100,4,72,45.3428993225098,-75.9431991577148,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,1,1,0.005
"OG5",2022-06-23,,,1,,5,100,5,80,45.3418006896973,-75.9438018798828,"ON-QC","Ottawa-Gatineau","South March Conservation Forest",,1,1,0.005
"OG6",2022-06-20,,,,,0,36.7,2,8,45.3628005981445,-75.8793029785156,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2022-06-20,,,,,0.5,52.2,7,16,45.364200592041,-75.8795013427734,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2022-06-20,,1,,,0,100,4,24,45.3655014038086,-75.8804016113281,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2022-06-20,,1,,,0.5,33.4,3,32,45.3646011352539,-75.8805999755859,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2022-06-20,,,,,0.5,100,3,40,45.3641014099121,-75.8815994262695,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2022-06-20,,,1,,0,25.1,2,48,45.3628005981445,-75.8793029785156,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2022-06-20,,,,,0.5,30.3,7,56,45.3641014099121,-75.8795013427734,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2022-06-20,,,,,0,18.8,6,64,45.3656997680664,-75.880500793457,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2022-06-20,,1,,,0.5,33.4,1,72,45.3646011352539,-75.8805999755859,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2022-06-20,,,,,0.5,100,3,80,45.3641014099121,-75.8815002441406,"ON-QC","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG8",2022-06-19,,,,,1,85.4,5.5,8,45.3903007507324,-75.5501022338867,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,3,73,3,16,45.3891983032227,-75.5485000610352,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,1,,1,,0,100,1,24,45.388599395752,-75.5464019775391,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,2,1,0.01
"OG8",2022-06-19,,,,,1,87.5,2,32,45.388500213623,-75.5438995361328,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,2,79.2,2,40,45.3883018493652,-75.5414962768555,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,1,85.4,5.5,48,45.3903007507324,-75.5502014160156,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,3,73,3,56,45.3891983032227,-75.5485000610352,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
"OG8",2022-06-19,,,,,0,100,1,64,45.388599395752,-75.5464019775391,"ON-QC","Ottawa-Gatineau","Mer Bleue Bog",,0,0,0
