province,region,site_name,site_id,date,waypoint_number,latitude,longitude,larva,nymphs,male,females,litter_depth,soil_humidity,canopy_cover,tick_total,tick_presence,tick_density
ON,North Bay,Cranberry Trail,NO1,2022-06-29,56,46.2318992614746,-79.4045028686523,,,,,0,2,31,0,0,0
ON,North Bay,Cranberry Trail,NO1,2022-06-29,64,46.2327003479004,-79.4018020629883,,,,,1,4,56,0,0,0
ON,North Bay,Cranberry Trail,NO1,2022-06-29,72,46.2333984375,-79.3992004394531,,,,,0,6,42,0,0,0
ON,North Bay,Cranberry Trail,NO1,2022-06-29,80,46.2338981628418,-79.396598815918,,,,,1,2,64,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,8,46.3058013916016,-79.44580078125,,,,,0,1,12,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,16,46.3044013977051,-79.4443969726562,,,,,2,2,97,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,24,46.30419921875,-79.4412994384766,,,,,0,4,100,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,32,46.3032989501953,-79.4397964477539,,1,,1,2,6,100,2,1,0.01
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,40,46.3018989562988,-79.4385986328125,,,,,1,2,43,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,48,46.2983016967773,-79.4402008056641,,,,,0,1,96,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,56,46.2994003295898,-79.4412994384766,,,,,2,3,12,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,64,46.3017997741699,-79.4415969848633,,,,,1,4,100,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,72,46.3031005859375,-79.4440002441406,,,,,0,1,10,0,0,0
ON,North Bay,Laurier Woods Conservation Area,NO2,2022-06-28,80,46.304500579834,-79.4457015991211,,,,,3,6,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,8,46.3378982543945,-79.4306030273438,,,,,0,7,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,16,46.3372993469238,-79.4283981323242,,,,,1,8,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,24,46.3356018066406,-79.4268035888672,,,,,2,9,96,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,32,46.3339004516602,-79.4257965087891,,,,,1,2,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,40,46.3325996398925,-79.4254989624023,,,,,2,3,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,48,46.3328018188477,-79.4272003173828,,,,,1,7,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,56,46.3339996337891,-79.4292984008789,,,,,3,9,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,64,46.3353004455566,-79.4296035766602,,,,,4,2,100,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,72,46.3368988037109,-79.4292984008789,,,,,1,3,90,0,0,0
ON,North Bay,Laurentian Escarpment Conservation Area,NO3,2022-06-28,80,46.3378982543945,-79.4311981201172,,,,,2,1,100,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,8,46.3007011413574,-79.3830032348633,,,,,1,3,12,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,16,46.2994003295898,-79.3816986083984,,,,,0,4,34,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,24,46.2984008789062,-79.3824996948242,,,,,2,1,100,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,32,46.2970008850098,-79.3828964233398,,,,,0,1,16,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,40,46.2967987060547,-79.3845977783203,,,,,1,2,0,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,48,46.2957000732422,-79.3859024047852,,,,,2,7,100,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,56,46.2955017089844,-79.385498046875,,,,,1,2,64,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,64,46.2966003417969,-79.3834991455078,,,,,3,6,100,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,72,46.2980003356934,-79.3823013305664,,,,,1,1,0,0,0,0
ON,North Bay,La Vase Portages Conservation Area,NO4,2022-06-28,80,46.2994995117188,-79.3815994262695,,,,,2,1,0,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,8,46.415599822998,-79.464599609375,,,,,0,2,12,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,16,46.4151992797852,-79.4641036987305,,,,,0,1,36,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,24,46.413501739502,-79.4641036987305,,,,,0,1,100,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,32,46.4127998352051,-79.4654998779297,,,,,0,2,10,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,40,46.4143981933594,-79.4657974243164,,,,,1,1,8,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,48,46.4143981933594,-79.4647979736328,,,,,1,1,13,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,56,46.4133987426758,-79.4647979736328,,,,,0,2,64,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,64,46.4146003723145,-79.4644012451172,,,,,1,1,0,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,72,46.4151992797852,-79.4649963378906,,,,,0,1,10,0,0,0
ON,North Bay,Black Forest Park,NO5,2022-06-30,80,46.4157981872559,-79.4648971557617,,,,,1,2,0,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,8,44.8669013977051,-77.0243988037109,,,,,2,10,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,16,44.8671989440918,-77.0226974487305,,,,,3,10,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,24,44.8675003051758,-77.0210037231445,,,,,1,20,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,32,44.8676986694336,-77.0193023681641,,,1,,1,20,100,1,1,0.005
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,40,44.8683013916016,-77.0175018310547,,,,,3,20,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,48,44.8669013977051,-77.0244979858398,,,,,2,50,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,56,44.8671989440918,-77.0225982666016,,,,1,1,60,100,1,1,0.005
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,64,44.8675994873047,-77.0205001831055,,,,,4,60,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,72,44.8680000305176,-77.0184020996094,,,,,0.5,80,100,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2023-06-18,80,44.8689002990723,-77.015998840332,,,,,0.25,60,100,0,0,0
ON,Kingston,Channelview Park,KG2,2023-06-18,8,44.2807998657227,-76.3318023681641,,4,2,,5,20,98,6,1,0.03
ON,Kingston,Channelview Park,KG2,2023-06-18,16,44.2803001403809,-76.3329010009766,,3,1,1,4,30,100,5,1,0.025
ON,Kingston,Channelview Park,KG2,2023-06-18,24,44.280101776123,-76.3347015380859,,2,,1,3,15,100,3,1,0.015
ON,Kingston,Channelview Park,KG2,2023-06-18,32,44.2804985046387,-76.334602355957,,3,,,4,30,90,3,1,0.015
ON,Kingston,Channelview Park,KG2,2023-06-18,40,44.2806015014648,-76.3326034545898,,1,1,1,3,20,100,3,1,0.015
ON,Kingston,Channelview Park,KG2,2023-06-18,48,44.2811012268066,-76.3314971923828,,,,1,0,20,100,1,1,0.005
ON,Kingston,Channelview Park,KG2,2023-06-18,56,44.2817993164062,-76.3336029052734,,,,,0,20,100,0,0,0
ON,Kingston,Channelview Park,KG2,2023-06-18,64,44.282901763916,-76.3314971923828,,,,,2,20,100,0,0,0
ON,Kingston,Channelview Park,KG2,2023-06-18,72,44.2812004089355,-76.3304977416992,,,,,1,30,100,0,0,0
ON,Kingston,Channelview Park,KG2,2023-06-18,80,44.2820014953613,-76.3287963867188,,,,,1,50,100,0,0,0
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,8,44.2855987548828,-76.5103988647461,,3,,3,0,5,0,6,1,0.03
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,16,44.2868003845215,-76.5105972290039,,2,,1,1,20,100,3,1,0.015
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,24,44.288200378418,-76.5105972290039,,,,1,3,30,50,1,1,0.005
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,32,44.2896003723145,-76.5101013183594,,6,4,1,1,25,84,11,1,0.055
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,40,44.2868995666504,-76.5094985961914,,1,,2,1,30,100,3,1,0.015
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,48,44.2858009338379,-76.5109024047852,,1,1,,1,30,100,2,1,0.01
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,56,44.2873992919922,-76.511100769043,,2,1,1,0,10,100,4,1,0.02
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,64,44.2890014648438,-76.5098037719727,,1,1,,1,40,100,2,1,0.01
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,72,44.2873992919922,-76.5098037719727,,,,1,2,1,100,1,1,0.005
ON,Kingston,Little Cataraqui Creek,KG3,2023-06-18,80,44.285400390625,-76.5098037719727,,,1,0,1,10,100,1,1,0.005
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,8,44.5685005187988,-76.323600769043,8,5,,,3,10,100,13,1,0.065
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,16,44.5691986083984,-76.3218994140625,38,5,,,2,15,100,43,1,0.215
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,24,44.567699432373,-76.3225021362305,,,,,,,100,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,32,44.5667991638184,-76.3239974975586,,,,,,,100,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,40,44.567798614502,-76.3249969482422,,,,,,,100,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,48,44.5662002563477,-76.3262023925781,,2,,,4,40,100,2,1,0.01
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,56,44.5672988891602,-76.3251037597656,,4,,1,1.5,20,100,5,1,0.025
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,64,44.5671005249023,-76.3255996704102,,1,,,3,10,100,1,1,0.005
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,72,44.5671997070312,-76.3256988525391,,,,,,,100,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2023-06-19,80,44.5671997070312,-76.3256988525391,,,,,,,100,0,0,0
ON,Kingston,Perth Road,KG5,2023-06-18,8,44.4715995788574,-76.4935989379883,,2,1,3,0,10,45,6,1,0.03
ON,Kingston,Perth Road,KG5,2023-06-18,16,44.4706001281738,-76.4960021972656,,4,,3,0,15,63,7,1,0.035
ON,Kingston,Perth Road,KG5,2023-06-18,24,44.469799041748,-76.4989013671875,,,,2,0,20,37,2,1,0.01
ON,Kingston,Perth Road,KG5,2023-06-18,32,44.4691009521484,-76.5024032592773,,,1,,0,10,87,1,1,0.005
ON,Kingston,Perth Road,KG5,2023-06-18,40,44.4682006835937,-76.5043029785156,,3,1,,0,15,10,4,1,0.02
ON,Kingston,Perth Road,KG5,2023-06-18,48,44.4715995788574,-76.4935989379883,,1,1,3,0,40,100,5,1,0.025
ON,Kingston,Perth Road,KG5,2023-06-18,56,44.4706001281738,-76.4957962036133,,,1,,1,10,100,1,1,0.005
ON,Kingston,Perth Road,KG5,2023-06-18,64,44.469898223877,-76.4983978271484,,,,,1,10,100,0,0,0
ON,Kingston,Perth Road,KG5,2023-06-18,72,44.4692993164062,-76.5017013549805,,,1,,2,10,100,1,1,0.005
ON,Kingston,Perth Road,KG5,2023-06-18,80,44.4684982299805,-76.5037994384766,,,,2,0,10,100,2,1,0.01
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,8,44.2164001464844,-76.6946029663086,,,,,0,30,100,0,0,0
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,16,44.2168998718262,-76.6970977783203,,,,,1,70,100,0,0,0
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,24,44.2187004089355,-76.6968002319336,,3,,,2,30,100,3,1,0.015
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,32,44.2202987670898,-76.6955032348633,,,,1,2,50,100,1,1,0.005
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,40,44.2220001220703,-76.6956024169922,,3,,1,3,50,100,4,1,0.02
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,48,44.2164993286133,-76.6947021484375,,,,1,1,70,100,1,1,0.005
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,56,44.2169990539551,-76.6970977783203,,,,1,0,90,100,1,1,0.005
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,64,44.2187995910645,-76.6967010498047,,1,,1,1.5,90,100,2,1,0.01
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,72,44.2205009460449,-76.6952972412109,,4,,,1,70,100,4,1,0.02
ON,Kingston,Parrot’s Bay,KG8,2023-06-18,80,44.2221984863281,-76.6959991455078,,1,,1,2.5,90,100,2,1,0.01
ON,Kingston,Amherst Island,KG9,2023-06-19,8,44.1370010375977,-76.7976989746094,,5,,,0,10,0,5,1,0.025
ON,Kingston,Amherst Island,KG9,2023-06-19,16,44.1355018615723,-76.7962036132812,,11,1,1,2,15,74,13,1,0.065
ON,Kingston,Amherst Island,KG9,2023-06-19,24,44.1338005065918,-76.7947006225586,,2,,,3,20,56,2,1,0.01
ON,Kingston,Amherst Island,KG9,2023-06-19,32,44.1320991516113,-76.7931976318359,,,,,1,20,100,0,0,0
ON,Kingston,Amherst Island,KG9,2023-06-19,40,44.1301002502441,-76.7939987182617,,,,,4,25,100,0,0,0
ON,Kingston,Amherst Island,KG9,2023-06-19,48,44.1367988586426,-76.7975006103516,,,,1,1,30,100,1,1,0.005
ON,Kingston,Amherst Island,KG9,2023-06-19,56,44.1351013183594,-76.7957992553711,,,,,0,20,100,0,0,0
ON,Kingston,Amherst Island,KG9,2023-06-19,64,44.13330078125,-76.7941970825195,,4,,1,3,30,100,5,1,0.025
ON,Kingston,Amherst Island,KG9,2023-06-19,72,44.1313018798828,-76.7929992675781,,4,,,1,30,100,4,1,0.02
ON,Kingston,Amherst Island,KG9,2023-06-19,80,44.1292991638184,-76.7925033569336,,2,,1,0,30,100,3,1,0.015
ON,Kingston,Wolfe Island,KG10,2023-06-19,8,44.1231002807617,-76.4495010375977,,,,,0,70,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,16,44.1217994689941,-76.4481964111328,,,,,0,10,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,24,44.1206016540527,-76.4470977783203,,,,,2,90,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,32,44.1192016601562,-76.4477005004883,,,,,3,90,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,40,44.1184005737305,-76.4495010375977,,,,,0,80,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,48,44.1228981018066,-76.4494018554688,,,,,0,100,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,56,44.1213989257812,-76.4478988647461,,,,,0.5,20,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,64,44.1195983886719,-76.4475021362305,,,,,3.5,100,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,72,44.1180000305176,-76.4497985839844,,,,,1,100,100,0,0,0
ON,Kingston,Wolfe Island,KG10,2023-06-19,80,44.1162986755371,-76.4503021240234,,,,,0,80,100,0,0,0
ON,Kingston,Arrowhead Beach Park,KG10,2023-06-18,8,44.2333984375,-76.4520034790039,,1,,,6,20,93,1,1,0.005
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,16,44.2322998046875,-76.4535980224609,,3,,,7,30,100,3,1,0.015
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,24,44.2313995361328,-76.4550018310547,,5,1,,2,10,78,6,1,0.03
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,32,44.2318000793457,-76.4543991088867,,6,2,1,3,15,100,9,1,0.045
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,40,44.2327003479004,-76.4527969360352,,1,,,5,20,23,1,1,0.005
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,48,44.2336006164551,-76.4524002075195,,3,,1,1,60,100,4,1,0.02
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,56,44.2324981689453,-76.4533004760742,,,,,1,20,100,0,0,0
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,64,44.2313003540039,-76.4552001953125,,3,,1,2,40,100,4,1,0.02
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,72,44.2304000854492,-76.4572982788086,,,,,1,70,100,0,0,0
ON,Kingston,Arrowhead Beach Park,KG11,2023-06-18,80,44.2295989990234,-76.4580993652344,,,1,2,0,40,100,3,1,0.015
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,8,44.223201751709,-76.5380020141602,,,,,0,50,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,16,44.2244987487793,-76.5385971069336,,,,,1,60,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,24,44.2261009216309,-76.5380020141602,,,,,1,55,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,32,44.2279014587402,-76.5376968383789,,,,,1,85,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,40,44.2299995422363,-76.5378036499023,,,,,2,40,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,48,44.2235984802246,-76.5376968383789,,,,,0,65,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,56,44.225700378418,-76.5380020141602,,,,,0,30,100,0,0,0
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,64,44.2276992797852,-76.5376968383789,,1,,,0,20,100,1,1,0.005
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,72,44.2289009094238,-76.5382995605469,,1,1,,0.5,80,100,2,1,0.01
ON,Kingston,Marshlands Conservation Area,KG14,2023-06-18,80,44.2282981872559,-76.5376968383789,,,,,3,90,100,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,8,45.3809013366699,-75.8121032714844,,,,,0,10,82,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,16,45.3818016052246,-75.8137969970703,,,,,0.5,40,28,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,24,45.3827018737793,-75.8154983520508,,,,,0,10,55,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,32,45.3838996887207,-75.8165969848633,,,,,0,10,48,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,40,45.3842010498047,-75.818603515625,,,,,1,40,58,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,48,45.3838996887207,-75.8167037963867,,,,,2,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,56,45.3827018737793,-75.8154983520508,,,,,1,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,64,45.3818016052246,-75.8137969970703,,,,,0,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,72,45.3809013366699,-75.8121032714844,,,,,2,60,100,0,0,0
ON-QC,Ottawa-Gatineau,Guillot Park,OG1,2023-06-22,80,45.380298614502,-75.8099975585938,1,,,,1,20,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,8,45.4258003234863,-75.7540969848633,,,,1,0,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,16,45.4268989562988,-75.7530975341797,,,,,1,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,24,45.4275016784668,-75.7510986328125,,,,,2,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,32,45.4268989562988,-75.7530975341797,,,,,5,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,40,45.4276008605957,-75.753303527832,,1,,,3,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,48,45.4289016723633,-75.7525024414062,,,,,2,40,100,0,0,0
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,56,45.4273986816406,-75.753303527832,,,,,3,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,64,45.4268989562988,-75.7537994384766,,1,,,4,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,72,45.4254989624023,-75.7539978027344,,1,,,2,30,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Saint Dominique Park,OG2,2023-06-22,80,45.4244003295898,-75.7539978027344,,,,,4,30,100,0,0,0
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,8,45.5069007873535,-75.8159027099609,,,,1,0,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,16,45.5080986022949,-75.8162994384766,,1,,,0,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,24,45.5094985961914,-75.8175964355469,,1,,,2,65,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,32,45.5102005004883,-75.815803527832,,2,1,,1,45,100,3,1,0.015
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,40,45.5102996826172,-75.8135986328125,,,,,5,35,100,0,0,0
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,48,45.5070991516113,-75.8159027099609,,,,,3,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,56,45.5082015991211,-75.8165969848633,,,,,2,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,64,45.5097999572754,-75.8175964355469,,1,,,3,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,72,45.5102996826172,-75.8153991699219,,,,,3,35,100,0,0,0
ON-QC,Ottawa-Gatineau,Gatineau Park secteur Chelsea,OG3,2023-06-21,80,45.5099983215332,-75.8135986328125,,,,,2,60,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,8,45.3675003051758,-75.7972030639648,,,,,2.5,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,16,45.3680992126465,-75.7956008911133,,,,,1,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,24,45.3684997558594,-75.7938003540039,,,,,3,15,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,32,45.3695983886719,-75.7918014526367,,,,,0.5,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,40,45.3704986572266,-75.7931976318359,,,,,0.5,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,48,45.3675003051758,-75.7972030639648,,,,,2,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,56,45.3680992126465,-75.7956008911133,,,,,1,70,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,64,45.3684997558594,-75.7936019897461,,,,,3,20,100,0,0,0
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,72,45.3695983886719,-75.7917022705078,,,1,,1,10,100,1,1,0.005
ON-QC,Ottawa-Gatineau,Britannia Conservation Area,OG4,2023-06-21,80,45.3704986572266,-75.7931976318359,,,,,0,50,100,0,0,0
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,8,45.3440017700195,-75.9461975097656,,,2,4,5,15,100,6,1,0.03
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,16,45.3432006835938,-75.9440994262695,,3,3,2,7,20,100,8,1,0.04
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,24,45.3418998718262,-75.9438018798828,,,,2,3,10,78,2,1,0.01
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,32,45.3401985168457,-75.9427032470703,,1,,,7,25,100,1,1,0.005
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,40,45.3386993408203,-75.9425964355469,,2,1,4,3,15,100,7,1,0.035
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,48,45.344898223877,-75.9471969604492,,,1,1,7,15,100,2,1,0.01
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,56,45.3440017700195,-75.9456024169922,,4,3,1,5,20,100,8,1,0.04
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,64,45.3434982299805,-75.9450988769531,,4,,,0,10,98,4,1,0.02
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,72,45.3428993225098,-75.9431991577148,,,1,1,0,10,100,2,1,0.01
ON-QC,Ottawa-Gatineau,South March Conservation Forest,OG5,2023-06-21,80,45.3418006896973,-75.9438018798828,,,,,7,15,96,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,8,45.3628005981445,-75.8793029785156,,2,,,0,50,54,2,1,0.01
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,16,45.364200592041,-75.8795013427734,,,,,0,10,12,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,24,45.3655014038086,-75.8804016113281,,,,,1,50,100,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,32,45.3646011352539,-75.8805999755859,,,,,0,10,100,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,40,45.3641014099121,-75.8815994262695,,,,,1,30,100,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,48,45.3628005981445,-75.8793029785156,,,,,10,0,0,0,0,0
ON-QC,Ottawa-Gatineau,Shirley’s Bay,OG6,2023-06-21,56,45.3641014099121,-75.8795013427734,,1,1,,0,0,92,2,1,0.01
