"","province","region","site_name","site_id","year","date","waypoint_number","latitude","longitude","larva","nymphs","male","females","litter_depth","soil_humidity","canopy_cover"
"588","ON","Muskoka","Killbear Provincial Park","MU3",2023,"June 21st, 2023",72,45.35849,-80.18885,0,0,0,0,"1","1","45.816"
"589","ON","Muskoka","Killbear Provincial Park","MU3",2023,"June 21st, 2023",80,45.36096,-80.18626,0,0,0,0,"1.5","1","91.664"
"590","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",8,44.8959,-79.7569,0,0,0,0,"0","1","81.244"
"591","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",16,44.89721667,-79.7587,0,0,0,0,"5","2.2","91.664"
"592","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",24,44.66475,-79.7594,0,0,0,0,"3.7","1.1","95.832"
"593","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",32,44.89966667,-79.75945,0,0,0,0,"5.5","2.7","84.37"
"594","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",40,44.9017,-79.75866667,0,0,0,0,"5.2","2","93.748"
"595","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",48,44.89737,-79.7569,0,0,0,0,"0","1","45.816"
"596","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",56,44.8994,-78.95626,0,0,0,0,"1.5","1","93.748"
"597","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",64,44.90066,-78.75668,0,0,1,0,"2","1","87.496"
"598","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",72,44.90168,-78.75874,0,0,0,0,"1.5","1","94.79"
"599","ON","Muskoka","Six Mile Lake Provincial Park","MU4",2023,"June 20th, 2023",80,44.89989,-79.75965,0,0,0,0,"1","1","92.706"
"600","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",8,45.18502,-79.58072,0,0,0,0,"4","1.8","93.748"
"601","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",16,45.18526,-79.58316,0,0,0,0,"0","1","0"
"602","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",24,45.18587,-79.5851,0,0,0,0,"4","1","94.79"
"603","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",32,45.18665,-79.58678,0,0,0,0,"2","1","26.018"
"604","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",40,45.18732,-79.58817,0,0,0,0,"0.5","1","0"
"605","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",48,45.30841,-79.96802,0,0,0,0,"1.5","1","28.102"
"606","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",56,45.30877,-79.97186,0,0,0,0,"0","1","0"
"607","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",64,45.30993,-79.97517,0,0,0,0,"2","1","91.664"
"608","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",72,45.31105,-79.97769,0,0,0,0,"1","1","81.244"
"609","ON","Muskoka","Oastler Lake / Rose Point Trail","MU5",2023,"June 21st, 2023",80,45.31227,-79.98027,0,0,0,1,"0","1","17.682"
"610","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",8,46.34133,-84.17499,0,0,0,0,"5","1.5","80.202"
"611","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",16,46.34182,-84.17436,0,0,0,0,"3","1","81.244"
"612","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",24,46.34261,-84.17365,0,0,0,0,"3","1.1","70.824"
"613","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",32,46.34287,-84.17563,0,0,0,0,"3.5","1.3","96.874"
"614","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",40,46.34314,-84.17713,0,0,0,0,"0","1.5","66.656"
"615","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",48,46.56861,-84.29195,0,0,0,0,"2","1","90.622"
"616","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",56,46.56968,-84.29067,0,0,0,0,"0.5","1.6","94.79"
"617","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",64,46.57095,-84.28935,0,0,0,0,"0.5","1.6","87.496"
"618","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",72,46.57145,-84.29233,0,0,0,0,"3","2","97.916"
"619","ON","Sault Ste. Marie","Hiawatha Highlands","SM1",2023,"June 22nd, 2023",80,46.5719,-84.29517,0,0,0,0,"0","2","41.648"
"620","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",8,46.32547,-84.20879,0,0,0,0,"0","3","90.622"
"621","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",16,46.3275,-84.20781,0,0,0,0,"0","2","91.664"
"622","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",24,46.32796,-84.206,0,0,0,0,"0","1.5","89.58"
"623","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",32,46.32895,-84.20386,0,0,0,0,"0","2","80.202"
"624","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",40,46.33009,-84.20262,0,0,0,0,"0","1.5","81.244"
"625","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",48,46.54242,-84.34788,0,0,0,0,"0","2","47.4832"
"626","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",56,46.54606,-84.34615,0,0,0,0,"0","1.3","76.6592"
"627","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",64,46.5466,-84.34357,0,0,0,0,"0.5","3.3","79.16"
"628","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",72,46.54816,-84.33969,0,0,0,0,"0","1","52.068"
"629","ON","Sault Ste. Marie","Fort Creek Conservation Area","SM2",2023,"July 18th, 2023",80,46.55011,-84.33762,0,0,0,0,"0","2","61.446"
"630","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",8,NA,NA,0,0,0,0,NA,NA,NA
"631","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",16,NA,NA,0,0,0,0,NA,NA,NA
"632","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",24,NA,NA,0,0,0,0,NA,NA,NA
"633","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",32,NA,NA,0,0,0,0,NA,NA,NA
"634","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",40,NA,NA,0,0,0,0,NA,NA,NA
"635","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",48,46.48357,-84.47308,0,0,0,0,"1.5","1","100"
"636","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",56,46.48403,-84.47323,0,0,0,0,"1.5","1","100"
"637","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",64,46.48344,-84.47114,0,0,0,0,"1","1","98.958"
"638","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",72,46.4814,-84.46997,0,0,0,0,"0.5","1","80.202"
"639","ON","Sault Ste. Marie","Marks Bay","SM3",2023,"July 19th, 2023",80,46.47988,-84.46845,0,0,0,0,"1","1","85.412"
"640","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",8,46.50855,-84.52988333,0,0,0,0,NA,NA,NA
"641","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",16,46.50648333,-84.52941667,0,0,0,0,NA,NA,NA
"642","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",24,46.50431667,-84.52983333,0,0,0,0,NA,NA,NA
"643","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",32,46.66875,-84.52948333,0,0,0,0,NA,NA,NA
"644","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",40,46.49988333,-84.52981667,0,0,0,0,NA,NA,NA
"645","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",48,46.50861,-84.52995,0,0,0,0,"1.5","1.6","84.37"
"646","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",56,46.50677,-84.52939,0,0,0,0,"0.5","1","47.9"
"647","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",64,46.50483,-84.52945,0,0,0,0,"1","1","85.412"
"648","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",72,46.50294,-84.5295,0,0,0,0,"1","1","95.832"
"649","ON","Sault Ste. Marie","Shore Ridges","SM4",2023,"July 19th, 2023",80,46.5004,-84.5297,0,0,0,0,"2","2","93.748"
"650","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",8,46.57516,-84.42575,0,0,0,0,"4","2","97.916"
"651","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",16,46.57662,-84.42673,0,0,0,0,"3","1","91.664"
"652","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",24,46.57551,-84.42652,0,0,0,0,"7","2.5","97.916"
"653","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",32,46.57538,-84.42812,0,0,0,0,"4.5","2.2","89.58"
"654","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",40,46.57618,-84.42927,0,0,0,0,"6","2","83.328"
"655","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",48,46.96315,-84.70998,0,0,0,0,"0.5","1","78.118"
"656","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",56,46.96106,-84.71115,0,0,0,0,"4","1","100"
"657","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",64,46.9594,-84.71091,0,0,0,0,"3.5","1","100"
"658","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",72,46.95903,-84.71352,0,0,0,0,"1.5","1.6","97.916"
"659","ON","Sault Ste. Marie","Pancake Bay Provincial Park","SM5",2023,"July 21st, 2023",80,46.96033,-84.71561,0,0,0,0,"1.5","2.3","98.958"
"660","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",8,43.09689,-81.39018,0,0,0,0,"2","5.5","29.144"
"661","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",16,43.09641,-81.39018,0,0,2,0,"1","4.2","66.656"
"662","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",24,43.09547,-81.38952,0,0,1,0,"1","3.5","24.976"
"663","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",32,43.09445,-81.39005,0,0,0,3,"2.5","4","84.37"
"664","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",40,43.09403,-81.38916,0,0,1,0,"4","3","86.454"
"665","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",48,43.16135,-81.65163,0,0,0,0,"1.5","7","31.228"
"666","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",56,43.1602,-81.65034,0,0,1,0,"1.8","3.6","94.79"
"667","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",64,43.15013,-81.65038,0,0,0,1,"1.5","7.6","100"
"668","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",72,43.15741,-81.65008,0,0,1,0,"2","3","95.832"
"669","ON","London","Parkhill Conservation Area","LD1",2023,"May 23rd, 2023",80,43.15678,-81.64861,0,0,0,0,"1","3.3","77.076"
"670","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",8,42.88388333,-81.47425,0,0,0,0,"1.5","4.6","54.152"
"671","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",16,42.88458333,-81.47208333,0,0,0,0,"9","2.5","90.622"
"672","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",24,42.88396667,-81.47231667,0,0,0,0,"7","5.1","95.832"
"673","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",32,42.89996667,-81.47375,0,0,0,0,"6","1.1","96.874"
"674","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",40,42.88391667,-81.47545,0,0,0,0,"4.5","4","93.748"
"675","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",48,42.53034,-81.28415,0,0,0,0,"2","3","90.622"
"676","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",56,42.53068,-81.28296,0,0,0,0,"5","1","100"
"677","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",64,42.53066,-81.28295,0,0,0,0,"2","4.6","94.79"
"678","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",72,42.52988,-81.28493,0,0,1,0,"4","1","90.622"
"679","ON","London","Longwood Roads Conservation Area","LD2",2023,"May 24th, 2023",80,42.52016,-81.28539,0,0,0,0,"0.5","3","92.706"
"680","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",8,42.54828,-80.57743,0,0,0,0,"0","7.2","45.816"
"681","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",16,42.54881,-80.5786,0,0,0,0,"0","7.3","96.874"
"682","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",24,42.54936,-80.57899,0,0,0,0,"0.5","1","79.16"
"683","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",32,42.55021,-80.57935,0,0,0,0,"1","9","95.832"
"684","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",40,42.55095,-80.57949,0,0,0,0,"3.5","6.2","95.832"
"685","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",48,42.91228,-80.96014,0,0,0,0,"2","4","81.244"
"686","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",56,42.91471,-80.9643,0,0,0,0,"0","5.3","95.832"
"687","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",64,42.91555,-80.96543,0,0,0,0,"0.5","4.6","66.656"
"688","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",72,42.91703,-80.96487,0,0,0,0,"3","8","93.748"
"689","ON","London","Lake Whittaker Conservation Area","LD3",2023,"May 25th, 2023",80,42.91825,-80.96559,0,0,0,0,"3","7","97.916"
"690","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",8,42.44995,-81.01524,0,0,0,0,"3.2","1.6","93.748"
"691","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",16,42.44963,-81.01383,0,0,0,0,"2.5","2.1","95.832"
"692","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",24,42.44994,-81.01258,0,0,0,0,"7","2.1","91.664"
"693","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",32,42.45,-81.01123,0,0,0,0,"1.8","4","94.79"
"694","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",40,42.44932,-81.0106,0,0,0,0,"3","9.5","95.832"
"695","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",48,42.74986,-81.02502,0,0,1,0,"3.5","1.3","100"
"696","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",56,42.74958,-81.02284,0,0,0,2,"5","1.3","100"
"697","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",64,42.74969,-81.02082,0,0,0,0,"3","2","100"
"698","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",72,42.74969,-81.02084,0,0,0,0,"4.5","4","100"
"699","ON","London","Springwater Conservation Area","LD4",2023,"May 24th, 2023",80,42.74867,-81.01785,0,0,0,0,"1","3.6","100"
"700","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",8,43.02685,-81.11103,0,0,0,0,"4.1","4","91.664"
"701","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",16,43.02653,-81.11193,0,0,0,0,"2","3.7","89.58"
"702","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",24,43.02572,-81.11165,0,0,0,0,"0.5","1.5","89.58"
"703","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",32,43.02545,-81.11126,0,0,1,0,"0","7.2","0"
"704","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",40,43.02536,-81.11006,0,0,0,0,"8","6.3","96.874"
"705","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",48,43.04491,-81.18508,0,0,0,0,"3.5","4.3","95.832"
"706","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",56,43.04416,-81.18661,0,0,0,0,"2","1.6","97.916"
"707","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",64,43.04416,-81.18661,0,0,0,0,"2","1.6","94.79"
"708","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",72,43.04239,-81.18571,0,0,0,0,"1","2","89.58"
"709","ON","London","Fanshawe Conservation Area","LD5",2023,"May 25th, 2023",80,43.04209,-81.18342,0,0,0,0,"4","1","66.656"
"710","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","ON","Peterborough","Ken Reid Conservation Area","PT1",NA,"N/A",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",8,44.16152,-78.36435,0,0,0,0,"1","1","0"
"721","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",16,44.16071,-78.16071,0,0,0,0,"3.8","6","95.832"
"722","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",24,44.16015,-78.36327,0,0,0,0,"0","1","0"
"723","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",32,44.16077,-78.36247,0,0,0,0,"0","1.5","0"
"724","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",40,44.16055,-78.36229,0,0,0,0,"0.5","1.5","91.664"
"725","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",48,44.2692,-78.60729,0,0,0,0,"1","1","37.48"
"726","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",56,44.26786,-78.60735,0,0,0,0,"1.5","10","98.958"
"727","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",64,44.26683,-78.60543,0,0,0,0,"0","1.6","0"
"728","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",72,44.26734,-78.60397,0,0,0,0,"0","1.3","8.304"
"729","ON","Peterborough","Windy Ridge Conservation Area","PT2",2023,"June 7th, 2023",80,44.26776,-78.60379,0,0,0,0,"0","9","31.228"
"730","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",8,44.18563,-78.23232,0,0,0,0,"0","1","29.144"
"731","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",16,44.18576,-78.22001,0,0,0,0,"0","0.5","72.908"
"732","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",24,44.18641,78.22442,0,0,0,0,"0","0.5","49.984"
"733","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",32,44.18637,-78.22274,0,0,0,0,"0","0.5","70.824"
"734","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",40,44.18527,-78.22101,0,0,0,0,"0","1","33.312"
"735","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",48,44.30957,-78.38324,0,0,0,0,"0.5","2.3","31.228"
"736","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",56,44.30991,-78.3804,0,0,0,0,"0","2","10.388"
"737","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",64,44.31066,-78.37386,0,0,0,0,"0.5","1","58.32"
"738","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",72,44.31052,-78.37122,0,0,0,0,"0.5","2","41.648"
"739","ON","Peterborough","Jackson Creek Conservation Area","PT3",2023,"June 7th, 2023",80,44.30838,-78.36808,0,0,0,0,"0","1","20.808"
"740","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",8,44.17997,-78.16143,0,0,0,0,"6","6.8","91.664"
"741","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",16,44.18132,-78.16105,0,0,0,0,"5.5","7.5","89.58"
"742","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",24,44.18115,-78.16007,0,0,0,0,"3","5","93.748"
"743","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",32,44.1796,-78.16047,0,0,0,0,"2","1.5","95.832"
"744","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",40,44.17857,-78.1614,0,0,0,0,"0","4.5","92.706"
"745","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",48,44.29989,-78.26888,0,0,0,0,"1.5","2.3","100"
"746","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",56,44.30211,-78.26837,0,0,0,0,"1.5","7","96.874"
"747","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",64,44.30156,-78.26682,0,0,0,0,"1","3","87.496"
"748","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",72,44.2993,-78.26762,0,0,0,0,"1.5","4.3","95.832"
"749","ON","Peterborough","Mark S. Burham Provincial Park","PT4",2023,"June 8th, 2023",80,44.29769,-78.26898,0,0,0,0,"0","2","77.076"
"750","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",8,44.28666,-78.20504,0,0,0,0,"2.5","3","89.58"
"751","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",16,44.28807,-78.20511,0,0,0,0,"6","5","91.664"
"752","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",24,44.28895,-78.20543,0,0,0,0,"4.5","4.5","95.832"
"753","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",32,44.28859,-78.20674,0,0,0,0,"6.5","5","95.832"
"754","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",40,44.28834,-78.20721,0,0,0,0,"5","3.5","91.664"
"755","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",48,44.47789,-78.34172,0,0,0,0,"0.5","2","97.916"
"756","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",56,44.48013,-78.3419,0,0,0,0,"1.5","1.6","98.958"
"757","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",64,44.48169,-78.34244,0,0,0,0,"2.5","2","100"
"758","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",72,44.48104,-78.34463,0,0,0,0,"4","2.6","97.916"
"759","ON","Peterborough","Selwyn Creek Conservation Area","PT5",2023,"June 8th, 2023",80,44.38053,-78.3453,0,0,0,0,"0.5","2","94.79"
"760",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,11,NA,NA,NA
"761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
